Num_incidente	Servicio	Tipo_Servicio	Torre
INC002000018735	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018736	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018737	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018738	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018739	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000018740	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000018741	HORIZON VIEW (VDI)	Petici¢n de serv. por el usuario	INFRA
INC002000018742	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018743	OPERATIONS ORCHESTRATOR	Restauraci¢n de servicio a usuario	OSS
INC002000018744	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018745	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000018746	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018747	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018748	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000018749	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018750	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018751	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018752	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018753	NSIM	Restauraci¢n de servicio a usuario	OSS
INC002000018754	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018755	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018756	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018757	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018758	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018759	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018760	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018761	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018762	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018763	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018764	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018765	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018766	OMI PLATAFORMAS	Petici¢n de serv. por el usuario	OSS
INC002000018767	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018768	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018769	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000018770	TRAFUL	Petici¢n de serv. por el usuario	BSS
INC002000018771	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000018772	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018773	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000018774	OMI PLATAFORMAS	Petici¢n de serv. por el usuario	OSS
INC002000018775	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018776	TRAFUL	Restauraci¢n de servicio a usuario	BSS
INC002000018777	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000018779	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018780	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018781	ROUTE EXPLORER (REX)	Petici¢n de serv. por el usuario	OSS
INC002000018782	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000018783	FAST RBM	Restauraci¢n de servicio a usuario	BSS
INC002000018784	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000018785	TRAFUL	Restauraci¢n de servicio a usuario	BSS
INC002000018786	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018787	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000018788	LOGOS	Restauraci¢n de servicio a usuario	ESS
INC002000018789	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018790	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018791	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018792	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018793	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018794	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018795	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018796	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018797	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018798	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018799	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018800	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018801	MAQUINA DE SALTO	Petici¢n de serv. por el usuario	OSS
INC002000018802	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000018803	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018804	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018805	ROUTE EXPLORER (REX)	Petici¢n de serv. por el usuario	OSS
INC002000018806	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018807	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000018808	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000018809	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018810	INFRASTRUCTURE CROSS SYSTEM	Restauraci¢n de servicio a usuario	INFRA
INC002000018811	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018812	TELARIX	Petici¢n de serv. por el usuario	BSS
INC002000018813	VPN CONNECT	Restauraci¢n de servicio a usuario	INFRA
INC002000018814	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000018815	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018816	GLOBAL CTI	Restauraci¢n de servicio a usuario	ESS
INC002000018817	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000018818	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018819	CISCO - NSO TAIL-F	Restauraci¢n de servicio a usuario	OSS
INC002000018820	CISCO - NSO TAIL-F	Restauraci¢n de servicio a usuario	OSS
INC002000018821	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018822	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000018823	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018824	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018825	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018826	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000018827	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018828	SERVIWEB OSS	Restauraci¢n de servicio a usuario	INFRA
INC002000018829	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018830	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018831	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018832	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018833	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018834	OMI PLATAFORMAS	Petici¢n de serv. por el usuario	OSS
INC002000018835	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018836	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018837	DATAWAREHOUSE-POWERCENTER-BO	Restauraci¢n de servicio a usuario	BSS
INC002000018838	OPERATIONS ORCHESTRATOR	Restauraci¢n de servicio a usuario	OSS
INC002000018839	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018840	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000018841	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018842	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018843	OMI RED	Petici¢n de serv. por el usuario	OSS
INC002000018844	CONCILIATION TOOL	Restauraci¢n de servicio a usuario	BSS
INC002000018845	CROSS	Petici¢n de serv. por el usuario	ESS
INC002000018846	FAST	Petici¢n de serv. por el usuario	BSS
INC002000018847	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018848	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018849	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018850	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018851	SUGUS	Restauraci¢n de servicio a usuario	ESS
INC002000018852	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018853	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018854	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018855	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018856	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018857	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018858	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018859	DUNA	Petici¢n de serv. por el usuario	ESS
INC002000018860	OMI RED	Restauraci¢n de servicio a usuario	OSS
INC002000018861	SUGUS	Petici¢n de serv. por el usuario	ESS
INC002000018862	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000018863	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018864	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018865	HORIZON VIEW (VDI)	Petici¢n de serv. por el usuario	INFRA
INC002000018866	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000018867	OPERATIONS ORCHESTRATOR	Restauraci¢n de servicio a usuario	OSS
INC002000018868	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000018869	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018870	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018871	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018872	ACTIVE DIRECTORY OSS	Petici¢n de serv. por el usuario	INFRA
INC002000018873	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018874	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018875	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018876	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000018877	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018878	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018879	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018880	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018881	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018882	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018883	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018884	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018885	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018886	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018887	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018888	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018889	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018890	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018891	iTELEPHONY	Restauraci¢n de servicio a usuario	ESS
INC002000018892	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018893	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000018894	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018895	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018896	PANGEA	Restauraci¢n de servicio a usuario	OSS
INC002000018897	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018898	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000018899	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018900	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000018901	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018902	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018903	BART	Petici¢n de serv. por el usuario	ESS
INC002000018904	FAST	Petici¢n de serv. por el usuario	BSS
INC002000018905	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018906	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018907	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018908	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018909	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018910	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018911	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000018912	TEFGAD-GLOBAL ACTIVE DIRECTORY	Petici¢n de serv. por el usuario	INFRA
INC002000018913	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000018914	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018915	OMI PLATAFORMAS	Petici¢n de serv. por el usuario	OSS
INC002000018916	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018917	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018918	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018919	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018920	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000018921	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000018922	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018923	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018924	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018925	OFFICE 365	Petici¢n de serv. por el usuario	ESS
INC002000018926	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018927	PANGEA	Petici¢n de serv. por el usuario	OSS
INC002000018928	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000018929	TEAMS	Restauraci¢n de servicio a usuario	ESS
INC002000018930	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018931	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018932	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018933	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018934	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018935	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000018936	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000018937	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018938	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018939	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018940	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018941	CORPORATE EMAIL	Petici¢n de serv. por el usuario	ESS
INC002000018943	DEVOPS	Restauraci¢n de servicio a usuario	OSS
INC002000018944	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018945	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018946	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018947	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018948	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018949	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018950	BI_EN	Petici¢n de serv. por el usuario	BSS
INC002000018951	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000018952	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018953	TABLEAU	Restauraci¢n de servicio a usuario	BSS
INC002000018954	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018955	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018956	DATAWAREHOUSE-POWERCENTER-BO	Petici¢n de serv. por el usuario	BSS
INC002000018957	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018958	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018959	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018960	vMANAGE	Petici¢n de serv. por el usuario	INFRA
INC002000018961	OMI PLATAFORMAS	Restauraci¢n de servicio a usuario	OSS
INC002000018962	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018963	vMANAGE	Petici¢n de serv. por el usuario	INFRA
INC002000018964	MERAKI	Petici¢n de serv. por el usuario	INFRA
INC002000018965	vMANAGE	Petici¢n de serv. por el usuario	INFRA
INC002000018966	MERAKI	Petici¢n de serv. por el usuario	INFRA
INC002000018967	CORPORATE EMAIL	Restauraci¢n de servicio a usuario	ESS
INC002000018968	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018969	TACACS AAA	Petici¢n de serv. por el usuario	INFRA
INC002000018970	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018971	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018972	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000018973	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018974	DEVOPS	Restauraci¢n de servicio a usuario	OSS
INC002000018975	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018976	GLOBAL SAP	Restauraci¢n de servicio a usuario	ESS
INC002000018977	CUSTOMER WEB PORTAL	Restauraci¢n de servicio a usuario	BSS
INC002000018978	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018979	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018980	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018981	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018982	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018983	FAST ORDERING (TOMS)	Restauraci¢n de servicio a usuario	BSS
INC002000018984	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018985	DNS	Petici¢n de serv. por el usuario	INFRA
INC002000018986	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000018987	INFRASTRUCTURE CROSS SYSTEM	Petici¢n de serv. por el usuario	INFRA
INC002000018988	REMEDY ON DEMAND	Restauraci¢n de servicio a usuario	BSS
INC002000018989	SOLARWINDS	Restauraci¢n de servicio a usuario	OSS
INC002000018990	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018991	FAST ORDERING (TOMS)	Petici¢n de serv. por el usuario	BSS
INC002000018992	TABLEAU	Restauraci¢n de servicio a usuario	BSS
INC002000018993	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018994	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000018995	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000018996	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018997	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000018998	SOLARWINDS	Petici¢n de serv. por el usuario	OSS
INC002000018999	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000019000	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000019001	WORKPLACE	Petici¢n de serv. por el usuario	ESS
INC002000019002	ESB (JBOSS-FUSE)	Petici¢n de serv. por el usuario	BSS
INC002000019003	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000019004	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000019005	TELARIX	Restauraci¢n de servicio a usuario	BSS
INC002000019006	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
INC002000019007	TABLEAU	Petici¢n de serv. por el usuario	BSS
INC002000019008	INFINITY - SALESFORCE	Petici¢n de serv. por el usuario	BSS
INC002000019009	FAST	Petici¢n de serv. por el usuario	BSS
INC002000019010	BI_EN	Restauraci¢n de servicio a usuario	BSS
INC002000019011	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000019012	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000019013	INFINITY - SALESFORCE	Restauraci¢n de servicio a usuario	BSS
INC002000019014	VPN CONNECT	Petici¢n de serv. por el usuario	INFRA
INC002000019015	WORKPLACE	Restauraci¢n de servicio a usuario	ESS
INC002000019016	REMEDY ON DEMAND	Petici¢n de serv. por el usuario	BSS
